Transaction_id,Date,Supplier_Name,Category,Quantity,Tax,Selling_Price,Cost_Price,Profit,Discount
493,07-01-2023,Harsh Fabrics,Dress Material,1,41.8,4200,2400,1758.2,1050
495,07-01-2023,Harsh Fabrics,Dress Material,1,14.92,1500,1419,66.08,1650
496,07-01-2023,ADA,Dress Material,1,258.7,26000,20500,5241.3,9500
496,07-01-2023,Nazakat,Dress Material,1,258.7,26000,15500,10241.3,9500
497,07-01-2023,Savita's Design,Dress Material,1,154.22,15500,14500,845.78,6000
498,07-01-2023,Harsh Fabrics,Dress Material,1,27.86,2800,2390,382.14,2450
501,10-01-2023,Harsh Fabrics,Dress Material,1,68.5,6885,2875,3941.5,765
502,10-01-2023,Pehnava,Dress Material,1,21.94,2205,1050,1133.06,245
503,10-01-2023,H V,Dress Material,1,134.32,13500,9500,3865.68,3000
503,10-01-2023,H V,Dress Material,1,94.52,9500,6500,2905.48,2000
504,10-01-2023,Savita's Design,Dress Material,1,69.66,7000,3750,3180.34,500
505,10-01-2023,Harsh Fabrics,Dress Material,2,76.62,7700,6000,1623.38,3300
505,10-01-2023,Pehnava,Dress Material,1,31.34,3150,2150,968.66,1350
505,10-01-2023,Pehnava,Dress Material,1,61.64,6195,2550,3583.36,2655
505,10-01-2023,Nazakat,Dress Material,1,87.06,8750,4690,3972.94,3750
506,10-01-2023,ADA,Dress Material,1,237.32,23850,13500,10112.68,2650
506,10-01-2023,Nazakat,Dress Material,1,165.68,16650,9500,6984.32,1850
507,10-01-2023,Vandana,Dress Material,1,50.74,5100,2495,2554.26,150
507,10-01-2023,Vandana,Dress Material,1,24.38,2450,950,1475.62,0
507,10-01-2023,Savita's Design,Dress Material,1,74.62,7500,7500,-74.62,4000
507,10-01-2023,Savita's Design,Dress Material,1,94.52,9500,6250,3155.48,3000
507,10-01-2023,Pehnava,Dress Material,1,104.48,10500,11500,-1104.48,9000
507,10-01-2023,Pehnava,Dress Material,1,29.36,2950,1750,1170.64,0
508,18-01-2023,Harsh Fabrics,Dress Material,1,19.9,2000,1150,830.1,1650
510,18-01-2023,Pehnava,Dress Material,1,89.56,9000,4000,4910.44,500
510,18-01-2023,Pehnava,Dress Material,1,39.8,4000,2250,1710.2,850
511,18-01-2023,Vandana,Dress Material,1,11.94,1200,950,238.06,1600
511,18-01-2023,Pehnava,Dress Material,1,33.84,3400,2155,1211.16,1200
511,19-04-2023,Savita's Design,Dress Material,3,57.68,5795,4050,1687.32,1650
511,04-06-2023,Pehnava,Dress Material,2,58.5,5880,3600,2221.5,1050
512,18-01-2023,Savita's Design,Dress Material,1,89.56,9000,5750,3160.44,2500
512,06-02-2023,ADA,Dress Material,2,154.24,15500,7600,7745.76,3000
513,18-01-2023,Harsh Fabrics,Dress Material,1,68.16,6850,1995,4786.84,0
513,18-01-2023,Pehnava,Dress Material,1,104.48,10500,3390,7005.52,0
513,22-01-2023,Pehnava,Dress Material,2,125.4,12602.5,5390,7087.1,350
514,30-01-2023,Pehnava,Dress Material,3,46.16,4640,3075,1518.84,550
515,18-01-2023,Vandana,Dress Material,1,17.92,1800,1195,587.08,1050
516,22-01-2023,Harsh Fabrics,Dress Material,1,42.04,4225,2495,1687.96,2275
516,22-01-2023,H V,Dress Material,1,13.9,1397.5,795,588.6,752.5
516,22-01-2023,Vandana,Dress Material,1,57.24,5752.5,3395,2300.26,3097.5
516,22-01-2023,Savita's Design,Dress Material,1,54.98,5525,3895,1575.02,2975
516,22-01-2023,Savita's Design,Dress Material,1,50.78,5102.5,3750,1301.72,2747.5
516,22-01-2023,Pehnava,Dress Material,1,50.78,5102.5,3750,1301.72,2747.5
516,22-01-2023,Pehnava,DUPATTA,2,109.96,11050,8500,2440.04,5950
516,22-01-2023,Pehnava,Dress Material,1,119.66,12025,10500,1405.34,6475
516,22-01-2023,Pehnava,Dress Material,1,67.92,6825,5500,1257.08,3675
516,22-01-2023,Pehnava,Dress Material,1,33.96,3412.5,2650,728.54,1837.5
516,22-01-2023,H V,Dress Material,2,271.64,27300,23000,4028.36,14700
516,05-03-2023,Savita's Design,DUPATTA,3,93.78,9425,6750,2581.22,2500
518,23-01-2023,Savita's Design,Dress Material,2,84.58,8500,7150,1265.42,3750
519,22-01-2023,TATA,Dress Material,1,59.7,6000,4750,1190.3,3500
519,22-01-2023,Pehnava,Dress Material,1,34.82,3500,1900,1565.18,300
519,22-01-2023,Pehnava,Dress Material,1,25.88,2600,17550,-14975.88,950
519,22-01-2023,Pehnava,Dress Material,1,43.78,4400,4750,-393.78,5100
520,22-01-2023,Pehnava,Dress Material,1,84.58,8500,4250,4165.42,0
520,06-02-2023,Pehnava,Dress Material,2,156.2,15700,6300,9243.8,0
522,23-01-2023,Pehnava,Dress Material,1,29.86,3000,1925,1045.14,850
523,06-02-2023,Pehnava,Dress Material,2,89.54,9000,6590,2320.46,5000
523,26-02-2023,Savita's Design,Dress Material,3,213.94,21500,14250,7036.06,3000
524,30-01-2023,Vandana,Dress Material,1,45.28,4550,2375,2129.72,200
524,30-01-2023,Pehnava,Dress Material,1,114.42,11500,11500,-114.42,7050
525,11-04-2023,Harsh Fabrics,Dress Material,2,129.86,13050,5580,7340.14,3262.5
526,30-01-2023,Pehnava,Dress Material,1,29.86,3000,1925,1045.14,850
526,18-03-2023,Pehnava,Dress Material,2,69.16,6950,4000,2880.84,950
527,01-02-2023,Savita's Design,Dress Material,2,223.88,22500,13500,8776.12,500
528,30-01-2023,H V,Dress Material,1,94.52,9500,4750,4655.48,0
528,30-01-2023,Savita's Design,Dress Material,1,114.42,11500,12000,-614.42,5000
528,30-01-2023,Pehnava,Dress Material,1,84.58,8500,4000,4415.42,0
529,14-02-2023,Savita's Design,Palazzo,2,99.52,10000,6000,3900.48,1000
530,30-01-2023,Pehnava,Dress Material,1,34.82,3500,1050,2415.18,0
530,30-01-2023,Pehnava,Dress Material,3,64.18,6450,3225,3160.82,0
531,30-01-2023,Savita's Design,Dress Material,1,123.38,12400,7250,5026.62,3100
531,30-01-2023,Savita's Design,Dress Material,1,155.22,15600,8750,6694.78,3900
532,14-02-2023,Savita's Design,Dress Material,2,46.76,4700,5904,-1250.76,950
532,12-06-2023,Harsh Fabrics,Dress Material,8,177.9,17880,11200,6502.1,800
533,14-02-2023,Savita's Design,Dress Material,2,312.42,31400,16500,14587.58,1000
535,14-02-2023,Pehnava,Dress Material,2,188.56,18950,13000,5761.44,4000
535,11-04-2023,Savita's Design,Dress Material,2,141.78,14250,8790,5318.22,6107.142857
536,06-02-2023,Harsh Fabrics,Dress Material,1,139.3,14000,8250,5610.7,2500
536,06-02-2023,H V,Dress Material,1,179.1,18000,11250,6570.9,4500
536,06-02-2023,Savita's Design,Dress Material,1,68.16,6850,1995,4786.84,0
536,06-02-2023,Pehnava,Dress Material,1,45.28,4550,2275,2229.72,0
536,06-02-2023,Pehnava,Dress Material,1,55.22,5550,2275,3219.78,0
536,06-02-2023,Nazakat,Dress Material,1,223.88,22500,17750,4526.12,13000
536,06-02-2023,Nazakat,Dress Material,1,144.28,14500,9500,4855.72,0
536,06-02-2023,ADA,Dress Material,1,29.36,2950,1405,1515.64,0
536,14-02-2023,Pehnava,Dress Material,2,253.72,25500,12000,13246.28,2500
536,27-03-2023,Pehnava,Dress Material,2,73.38,7375,4500,2801.62,500
539,06-02-2023,Pehnava,Dress Material,1,39.8,4000,2650,1310.2,3500
540,06-02-2023,Savita's Design,Dress Material,1,25.88,2600,1250,1324.12,0
540,06-02-2023,Pehnava,Dress Material,1,27.86,2800,1450,1322.14,350
540,06-02-2023,Pehnava,Dress Material,1,39.8,4000,2250,1710.2,500
540,06-02-2023,Pehnava,Dress Material,1,39.8,4000,2175,1785.2,350
541,14-02-2023,Savita's Design,Dress Material,1,74.62,7500,4750,2675.38,2000
544,14-02-2023,Vandana,Dress Material,1,149.26,15000,7500,7350.74,0
544,14-02-2023,Savita's Design,Dress Material,1,89.56,9000,7850,1060.44,3500
546,14-02-2023,Pehnava,Dress Material,1,41.3,4150,1995,2113.7,0
546,14-02-2023,Pehnava,Dress Material,1,31.34,3150,1050,2068.66,0
546,14-02-2023,Pehnava,Dress Material,1,38.3,3850,1850,1961.7,0
546,14-02-2023,Pehnava,Dress Material,1,35.32,3550,1650,1864.68,0
546,14-02-2023,Pehnava,Dress Material,1,30.34,3050,1525,1494.66,0
546,14-02-2023,Pehnava,Dress Material,1,31.34,3150,1675,1443.66,0
548,14-02-2023,Savita's Design,Dress Material,1,74.62,7500,4000,3425.38,1000
548,14-02-2023,Savita's Design,Dress Material,1,27.86,2800,1625,1147.14,450
549,14-02-2023,Pehnava,Dress Material,1,16.92,1700,1400,283.08,1100
550,14-02-2023,Harsh Fabrics,Dress Material,1,15.92,1600,1050,534.08,550
550,14-02-2023,Vandana,Dress Material,1,21.9,2200,1195,983.1,650
550,14-02-2023,Pehnava,Dress Material,1,64.68,6500,8500,-2064.68,6000
550,14-02-2023,Meera,Dress Material,1,29.86,3000,1725,1245.14,850
551,14-02-2023,Harsh Fabrics,Dress Material,1,43.78,4400,2090,2266.22,100
553,26-02-2023,Savita's Design,Dress Material,1,54.72,5500,2250,3195.28,3350
553,26-02-2023,Pehnava,Dress Material,1,39.8,4000,3750,210.2,3500
554,26-02-2023,Pehnava,Dress Material,1,39.8,4000,1595,2365.2,0
554,26-02-2023,Pehnava,Dress Material,1,74.62,7500,3495,3930.38,0
554,26-02-2023,Pehnava,Dress Material,1,44.78,4500,2250,2205.22,0
555,26-02-2023,Harsh Fabrics,Dress Material,1,59.7,6000,3095,2845.3,1500
555,26-02-2023,Pehnava,Dress Material,1,38.3,3850,1695,2116.7,0
555,26-02-2023,Pehnava,Dress Material,1,44.78,4500,1950,2505.22,1000
555,26-02-2023,Pehnava,Dress Material,1,49.76,5000,3390,1560.24,2250
556,26-02-2023,Pehnava,Dress Material,1,34.82,3500,1495,1970.18,0
556,26-02-2023,Pehnava,Dress Material,1,37.82,3800,1650,2112.18,0
556,26-02-2023,Pehnava,Dress Material,1,48.76,4900,2350,2501.24,0
556,26-02-2023,Pehnava,Dress Material,1,54.72,5500,2150,3295.28,0
557,26-02-2023,Pehnava,Dress Material,1,10.94,1100,1050,39.06,1150
558,26-02-2023,Pehnava,Dress Material,1,9.96,1000,995,-4.96,950
558,26-02-2023,Pehnava,Dress Material,1,9.96,1000,1150,-159.96,1800
558,26-02-2023,Pehnava,Dress Material,1,9.96,1000,1050,-59.96,1800
558,26-02-2023,Pehnava,Dress Material,1,9.96,1000,1050,-59.96,1800
559,26-02-2023,Pehnava,Dress Material,1,39.8,4000,1550,2410.2,550
561,26-02-2023,Vandana,Dress Material,1,268.66,27000,17000,9731.34,0
562,26-02-2023,Harsh Fabrics,Dress Material,1,29.86,3000,3095,-124.86,4500
562,26-02-2023,Pehnava,Dress Material,1,24.88,2500,2775,-299.88,2050
562,26-02-2023,Pehnava,Dress Material,1,24.88,2500,2643,-167.88,4000
563,26-02-2023,Pehnava,Dress Material,1,35.82,3600,1595,1969.18,0
564,26-02-2023,H V,Dress Material,1,84.58,8500,5250,3165.42,2000
564,26-02-2023,Vandana,Dress Material,1,74.62,7500,4750,2675.38,2000
565,26-02-2023,Pehnava,Dress Material,1,37.82,3800,1750,2012.18,800
565,26-02-2023,Pehnava,Dress Material,1,34.82,3500,1495,1970.18,300
566,26-02-2023,Harsh Fabrics,Dress Material,1,34.82,3500,1695,1770.18,0
566,26-02-2023,Pehnava,Dress Material,1,42.28,4250,1895,2312.72,0
566,26-02-2023,Pehnava,Dress Material,1,44.78,4500,1750,2705.22,0
566,26-02-2023,Pehnava,Dress Material,1,44.78,4500,1550,2905.22,0
566,26-02-2023,Pehnava,Dress Material,1,42.28,4250,1950,2257.72,0
567,28-02-2023,Harsh Fabrics,Dress Material,1,24.88,2500,1495,980.12,1150
567,28-02-2023,Pehnava,Dress Material,1,34.82,3500,2750,715.18,2350
567,28-02-2023,Pehnava,Dress Material,1,25.88,2600,1650,924.12,1000
567,28-02-2023,Pehnava,Dress Material,1,34.82,3500,1925,1540.18,850
568,28-02-2023,H V,Dress Material,1,34.82,3500,1695,1770.18,0
568,28-02-2023,Pehnava,Dress Material,1,34.82,3500,2150,1315.18,2000
568,28-02-2023,Pehnava,Dress Material,1,54.72,5500,2395,3050.28,150
568,28-02-2023,Pehnava,Dress Material,1,59.7,6000,6750,-809.7,7500
569,28-02-2023,Savita's Design,Dress Material,1,124.38,12500,10000,2375.62,2000
569,28-02-2023,Savita's Design,Dress Material,1,144.28,14500,8250,6105.72,3000
571,05-03-2023,Pehnava,Dress Material,1,39.8,4000,4275,-314.8,4550
572,05-03-2023,Harsh Fabrics,Dress Material,1,69.66,7000,4625,2305.34,2250
573,05-03-2023,H V,Dress Material,1,44.78,4500,2595,1860.22,1000
573,05-03-2023,Savita's Design,Dress Material,1,74.62,7500,3750,3675.38,0
573,05-03-2023,Vandana,Dress Material,1,104.48,10500,5250,5145.52,0
573,18-03-2023,Pehnava,Dress Material,2,128.96,12960,27000,-14168.96,1126.956522
574,05-03-2023,Pehnava,Dress Material,1,24.88,2500,1395,1080.12,1000
575,05-03-2023,Harsh Fabrics,Dress Material,1,49.76,5000,2595,2355.24,1500
575,05-03-2023,Pehnava,Dress Material,1,49.76,5000,2575,2375.24,2850
576,19-03-2023,Vandana,Dress Material,3,61.2,6150,4200,1888.8,1600
577,05-03-2023,Pehnava,Dress Material,1,94.52,9500,4750,4655.48,0
578,05-03-2023,Savita's Design,Dress Material,1,34.82,3500,1775,1690.18,50
578,05-03-2023,Pehnava,Dress Material,1,44.78,4500,7250,-2794.78,10000
579,09-03-2023,Harsh Fabrics,Saree,1,129.36,13000,9500,3370.64,6000
579,09-03-2023,Akhlaque Ansari,Dress Material,1,99.5,10000,6790,3110.5,3500
580,09-03-2023,H V,Dress Material,1,35.32,3550,1495,2019.68,0
580,09-03-2023,Pehnava,Dress Material,1,48.26,4850,2250,2551.74,0
580,09-03-2023,Pehnava,Dress Material,1,34.82,3500,1495,1970.18,0
580,09-03-2023,Pehnava,Dress Material,1,84.58,8500,4250,4165.42,0
580,09-03-2023,Pehnava,Dress Material,1,94.52,9500,4750,4655.48,0
580,09-03-2023,Pehnava,Dress Material,1,87.06,8750,4500,4162.94,0
580,27-05-2023,Harsh Fabrics,Dress Material,3,151.58,15235,8550,6533.42,25
581,09-03-2023,ADA,Dress Material,1,131.34,13200,7500,5568.66,3300
581,09-03-2023,Vandana,Dress Material,1,20.3,2040,1050,969.7,510
581,09-03-2023,Vandana,Dress Material,1,32.64,3280,1550,1697.36,820
581,09-03-2023,Pehnava,Dress Material,1,28.26,2840,1775,1036.74,710
581,09-03-2023,Pehnava,Dress Material,1,27.86,2800,1750,1022.14,700
581,09-03-2023,Pehnava,Dress Material,1,75.62,7600,4750,2774.38,1900
581,09-03-2023,Nazakat,Dress Material,1,226.86,22800,14500,8073.14,5700
582,13-03-2023,Vandana,Dress Material,1,49.48,4972.5,2750,2173.02,877.5
582,13-03-2023,Savita's Design,Dress Material,1,50.32,5057.5,2850,2157.18,892.5
582,13-03-2023,Pehnava,Dress Material,1,47.78,4802.5,2750,2004.72,847.5
582,13-03-2023,Pehnava,Dress Material,1,46.52,4675,2550,2078.48,825
582,13-03-2023,Pehnava,Dress Material,1,139.56,14025,10500,3385.44,2475
582,13-03-2023,Pehnava,Dress Material,1,88.8,8925,5250,3586.2,1575
584,13-03-2023,Savita's Design,Dress Material,1,58.2,5850,4000,1791.8,650
584,27-03-2023,Shah Brothers,Anarkali,2,388.06,39000,25500,13111.94,7000
585,25-03-2023,Harsh Fabrics,Dress Material,3,159.48,16030,10050,5820.52,350
586,12-06-2023,Savita's Design,Dress Material,19,208.2,20925,15200,5516.8,750
587,18-03-2023,TATA,Dress Material,1,84.58,8500,9000,-584.58,10000
588,18-03-2023,Banarasi,Dress Material,1,137.32,13800,7500,6162.68,1200
588,18-03-2023,Vandana,Dress Material,1,123.58,12420,8500,3796.42,1080
588,18-03-2023,H V,Dress Material,2,200.6,20160,10500,9459.4,8
589,18-03-2023,Savita's Design,Dress Material,1,64.68,6500,2995,3440.32,0
589,18-03-2023,Pehnava,Dress Material,1,35.32,3550,1750,1764.68,0
589,18-03-2023,Pehnava,Dress Material,1,64.68,6500,2850,3585.32,0
589,18-03-2023,Pehnava,Dress Material,1,64.68,6500,2750,3685.32,0
589,18-03-2023,Pehnava,Dress Material,1,54.72,5500,2750,2695.28,0
589,11-04-2023,Harsh Fabrics,Dress Material,2,80.6,8100,4500,3519.4,2025
589,19-04-2023,Harsh Fabrics,Dress Material,2,116.42,11700,4000,7583.58,2925
591,18-03-2023,Vandana,Dress Material,1,187.06,18800,18500,112.94,6700
592,18-03-2023,Pehnava,Dress Material,1,19.9,2000,1395,585.1,1550
593,18-03-2023,Vandana,Dress Material,1,144.28,14500,7250,7105.72,0
594,19-03-2023,ADA,Dress Material,1,99.5,10000,4000,5900.5,500
594,19-03-2023,ADA,Dress Material,1,84.58,8500,4250,4165.42,0
594,19-03-2023,Vandana,Dress Material,1,457.72,46000,40500,5042.28,5500
594,19-03-2023,Nazakat,Dress Material,1,179.1,18000,17500,320.9,7500
594,19-03-2023,Savita's Design,Dress Material,1,54.72,5500,3475,1970.28,0
594,25-03-2023,ADA,Dress Material,2,331.34,33300,25000,7968.66,8325
595,19-03-2023,Pehnava,Dress Material,1,32.34,3250,1495,1722.66,0
595,19-03-2023,Pehnava,Dress Material,1,25.38,2550,1250,1274.62,0
595,19-03-2023,Pehnava,Dress Material,1,32.34,3250,1495,1722.66,0
595,19-03-2023,Pehnava,Dress Material,1,27.86,2800,1050,1722.14,0
595,19-03-2023,Pehnava,Dress Material,1,24.88,2500,995,1480.12,0
595,30-04-2023,Pehnava,Dress Material,3,64.72,6502.5,3150,3287.78,5320.227273
595,03-05-2023,Pehnava,Dress Material,7,141.06,14175,6650,7383.94,3543.75
597,19-03-2023,Harsh Fabrics,Dress Material,1,19.9,2000,1275,705.1,950
597,19-03-2023,Pehnava,Dress Material,1,44.78,4500,1575,2880.22,1000
598,19-03-2023,Savita's Design,Saree,1,34.82,3500,3500,-34.82,3500
600,25-03-2023,Pehnava,Dress Material,1,35.38,3555,2500,1019.62,395
601,25-03-2023,Vandana,Dress Material,1,139.3,14000,9500,4360.7,3500
601,25-03-2023,Nazakat,Dress Material,1,75.62,7600,4500,3024.38,1900
601,25-03-2023,ADA,Dress Material,2,167.16,16800,10500,6132.84,4200
601,27-03-2023,ADA,Dress Material,2,285.32,28675,18500,9889.68,9558.333333
602,25-03-2023,ADA,Dress Material,1,51.74,5200,3500,1648.26,1300
602,25-03-2023,ADA,Dress Material,1,75.62,7600,4250,3274.38,1900
602,25-03-2023,ADA,Dress Material,1,70.44,7080,4200,2809.56,1770
602,12-06-2023,ADA,Dress Material,6,73.14,7350,4500,2776.86,1837.5
603,25-03-2023,ADA,Dress Material,1,129.86,13050,8500,4420.14,1450
603,25-03-2023,ADA,Dress Material,1,201.5,20250,14500,5548.5,2250
604,25-03-2023,Pehnava,Dress Material,1,128.86,12950,10500,2321.14,5550
604,25-03-2023,Pehnava,Dress Material,1,19.5,1960,1095,845.5,840
604,25-03-2023,Nazakat,Dress Material,1,49.8,5005,2995,1960.2,2145
605,25-03-2023,ADA,Dress Material,1,67.66,6800,4250,2482.34,1700
605,25-03-2023,Vandana,Dress Material,1,445.58,44780,40500,3834.42,11195
606,27-03-2023,ADA,Dress Material,1,67.66,6800,4775,1957.34,1700
606,27-03-2023,ADA,Dress Material,1,43.78,4400,2250,2106.22,1100
607,27-03-2023,ADA,Dress Material,1,115.68,11625,7850,3659.32,3875
607,27-03-2023,ADA,Dress Material,1,123.14,12375,6500,5751.86,4125
608,27-03-2023,ADA,Dress Material,1,69.66,7000,12500,-5569.66,12500
608,27-03-2023,ADA,Dress Material,1,94.52,9500,8250,1155.48,7000
608,27-03-2023,Pehnava,Dress Material,1,34.82,3500,2750,715.18,2350
608,27-03-2023,Pehnava,Dress Material,1,34.82,3500,1395,2070.18,300
608,27-03-2023,Pehnava,Dress Material,1,28.86,2900,2250,621.14,1950
608,27-03-2023,Nazakat,Dress Material,1,64.68,6500,4250,2185.32,2000
608,27-03-2023,Nazakat,Dress Material,1,64.68,6500,3200,3235.32,4000
609,11-04-2023,Harsh Fabrics,Dress Material,1,51.74,5200,2995,2153.26,1300
609,11-04-2023,Harsh Fabrics,Dress Material,1,19.9,2000,995,985.1,500
609,11-04-2023,Pehnava,Dress Material,1,27.86,2800,1395,1377.14,700
609,11-04-2023,Pehnava,Dress Material,1,35.82,3600,1950,1614.18,900
609,11-04-2023,Pehnava,Dress Material,1,33.44,3360,1895,1431.56,840
609,11-04-2023,Pehnava,Dress Material,1,60.1,6040,2995,2984.9,1510
609,11-04-2023,Pehnava,Dress Material,1,16.32,1640,1000,623.68,410
609,11-04-2023,Pehnava,Dress Material,1,47.36,4760,2990,1722.64,1190
610,11-04-2023,ADA,Dress Material,1,36.2,3637.5,1850,1751.3,1212.5
610,11-04-2023,Pehnava,Dress Material,1,13.14,1320,850,456.86,330
610,19-04-2023,ADA,Dress Material,2,201.98,20300,14500,5598.02,13533.33333
610,12-06-2023,Pehnava,Dress Material,4,59.18,5947.5,3000,2888.32,2548.928571
611,11-04-2023,Harsh Fabrics,Dress Material,1,60.2,6050,3025,2964.8,0
612,11-04-2023,Nazakat,Dress Material,1,164.18,16500,8250,8085.82,0
613,11-04-2023,Harsh Fabrics,Dress Material,2,82.08,8250,4980,3187.92,2750
614,11-04-2023,ADA,Dress Material,1,51.74,5200,2995,2153.26,1300
614,11-04-2023,Harsh Fabrics,Dress Material,1,22.28,2240,1250,967.72,560
614,11-04-2023,Harsh Fabrics,Dress Material,1,30.24,3040,1950,1059.76,760
614,11-04-2023,Pehnava,Dress Material,1,43.78,4400,2750,1606.22,1100
615,11-04-2023,ADA,Dress Material,1,32.24,3240,1650,1557.76,810
615,11-04-2023,Pehnava,Dress Material,1,18.36,1845,875,951.64,205
616,11-04-2023,ADA,Dress Material,1,115.42,11600,4250,7234.58,2900
616,11-04-2023,ADA,Dress Material,1,131.34,13200,4250,8818.66,3300
617,11-04-2023,Pehnava,Dress Material,1,55.98,5625,3295,2274.02,1875
617,11-04-2023,Pehnava,Dress Material,1,43.78,4400,2350,2006.22,1100
618,11-04-2023,ADA,Dress Material,1,23.08,2320,1250,1046.92,580
618,11-04-2023,ADA,Dress Material,1,27.86,2800,1495,1277.14,700
618,11-04-2023,ADA,Dress Material,1,37.02,3720,2150,1532.98,930
618,11-04-2023,Pehnava,Dress Material,1,35.82,3600,1750,1814.18,900
618,11-04-2023,Pehnava,Dress Material,1,51.74,5200,3250,1898.26,1300
618,11-04-2023,Pehnava,Dress Material,1,115.42,11600,6250,5234.58,2900
618,11-04-2023,Pehnava,Dress Material,1,62.48,6280,3250,2967.52,1570
619,11-04-2023,Pehnava,Dress Material,1,49.76,5000,2650,2300.24,1250
619,27-04-2023,Vandana,Dress Material,2,194.52,19550,11500,7855.48,8378.571429
620,11-04-2023,ADA,Dress Material,1,184.08,18500,21500,-3184.08,19000
620,11-04-2023,ADA,Dress Material,1,11.04,1110,665,433.96,740
620,11-04-2023,ADA,Dress Material,1,28.74,2887.5,1925,933.76,962.5
620,11-04-2023,ADA,Dress Material,1,63.44,6375,4250,2061.56,2125
620,11-04-2023,ADA,Dress Material,1,32.84,3300,2975,292.16,2200
620,11-04-2023,ADA,Dress Material,1,111.94,11250,6500,4638.06,3750
620,11-04-2023,ADA,Dress Material,1,93.28,9375,4250,5031.72,3125
620,11-04-2023,ADA,Dress Material,1,46.64,4687.5,2500,2140.86,1562.5
620,11-04-2023,Vandana,Dress Material,1,33.58,3375,1550,1791.42,1125
620,11-04-2023,Savita's Design,Dress Material,1,33.58,3375,1500,1841.42,1125
620,11-04-2023,Pehnava,Dress Material,1,62.68,6300,4250,1987.32,4200
620,11-04-2023,Nazakat,Dress Material,1,78.36,7875,4250,3546.64,2625
620,04-06-2023,ADA,Dress Material,3,114.18,11475,6600,4760.82,3825
621,11-04-2023,ADA,Dress Material,1,70.9,7125,3650,3404.1,2375
622,04-06-2023,Vandana,Dress Material,2,238.06,23925,19000,4686.94,12882.69231
623,11-04-2023,Vandana,Dress Material,1,73.5,7387.5,4550,2764,2462.5
624,19-04-2023,Harsh Fabrics,Dress Material,1,60.2,6050,2850,3139.8,450
624,19-04-2023,Pehnava,Dress Material,1,42.28,4250,3650,557.72,2000
625,03-05-2023,ADA,Dress Material,3,366.92,36875,25500,11008.08,15803.57143
626,19-04-2023,ADA,Dress Material,1,22.64,2275,1250,1002.36,975
626,19-04-2023,Harsh Fabrics,Dress Material,1,45.28,4550,2695,1809.72,1950
626,19-04-2023,Pehnava,Dress Material,1,24.38,2450,1350,1075.62,1050
626,19-04-2023,Pehnava,Dress Material,1,29.6,2975,2125,820.4,1275
626,19-04-2023,Pehnava,Dress Material,1,135.82,13650,7850,5664.18,5850
627,19-04-2023,ADA,Dress Material,1,99.5,10000,5500,4400.5,2500
628,19-04-2023,Pehnava,Dress Material,1,30.64,3080,1750,1299.36,770
629,19-04-2023,Pehnava,Dress Material,1,28.26,2840,1450,1361.74,710
629,19-04-2023,Pehnava,Dress Material,1,28.66,2880,1850,1001.34,720
631,19-04-2023,Harsh Fabrics,Dress Material,1,31.34,3150,2050,1068.66,1350
633,19-04-2023,ADA,Dress Material,1,73.14,7350,5050,2226.86,3150
633,19-04-2023,ADA,Dress Material,1,31.34,3150,2250,868.66,1350
633,19-04-2023,Pehnava,Dress Material,1,38.3,3850,3550,261.7,1650
634,24-04-2023,Harsh Fabrics,Dress Material,2,80.1,8050,5100,2869.9,3000
635,19-04-2023,Pehnava,Dress Material,1,25.42,2555,1695,834.58,1095
636,24-04-2023,Harsh Fabrics,Dress Material,1,27.86,2800,3250,-477.86,4050
636,24-04-2023,Pehnava,Dress Material,1,39.8,4000,4150,-189.8,5850
637,24-04-2023,H V,Dress Material,1,17.92,1800,1350,432.08,2000
637,24-04-2023,Pehnava,Dress Material,1,59.7,6000,4500,1440.3,3500
638,24-04-2023,Vandana,Dress Material,1,34.82,3500,1350,2115.18,300
638,24-04-2023,Pehnava,Dress Material,1,59.7,6000,3250,2690.3,500
638,03-05-2023,Harsh Fabrics,Dress Material,2,73.12,7350,4550,2726.88,2000
639,24-04-2023,Harsh Fabrics,Dress Material,1,59.7,6000,4500,1440.3,3500
639,24-04-2023,H V,Dress Material,1,69.66,7000,4850,2080.34,3500
639,24-04-2023,Vandana,Dress Material,1,27.86,2800,1575,1197.14,750
639,22-05-2023,Harsh Fabrics,Dress Material,2,170.66,17150,14500,2479.34,7500
640,24-04-2023,ADA,Dress Material,1,37.56,3775,1350,2387.44,25
640,24-04-2023,H V,Dress Material,1,52,5225,2450,2723,25
640,24-04-2023,Vandana,Dress Material,1,134.08,13475,6750,6590.92,25
640,24-04-2023,Pehnava,Dress Material,1,74.38,7475,3750,3650.62,25
640,24-04-2023,Pehnava,Dress Material,1,100.74,10125,6500,3524.26,3375
641,24-04-2023,Harsh Fabrics,Dress Material,1,32.64,3280,1395,1852.36,820
641,24-04-2023,Harsh Fabrics,Dress Material,1,53.74,5400,2995,2351.26,1350
641,24-04-2023,Harsh Fabrics,Dress Material,1,53.74,5400,2595,2751.26,1350
641,24-04-2023,Vandana,Dress Material,1,33.04,3320,1850,1436.96,830
641,24-04-2023,Pehnava,Dress Material,1,52.14,5240,2850,2337.86,1310
641,24-04-2023,Pehnava,Dress Material,1,61.7,6200,3500,2638.3,1550
641,24-04-2023,Pehnava,Dress Material,1,32.64,3280,1825,1422.36,820
641,24-04-2023,Pehnava,Dress Material,1,51.74,5200,2890,2258.26,1300
